what,kind,bundleId,bundleVersion,description,time
started,bundle,com.genuitec.eclipse.ast.deploy.core,8.5.0.me201003232017,"com.genuitec.eclipse.ast.deploy.core",1299496352625
started,bundle,com.genuitec.eclipse.blue.websphere,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere",1299496352625
started,bundle,com.genuitec.eclipse.blue.was61portal,8.5.0.me201003161829,"com.genuitec.eclipse.blue.was61portal",1299496352640
started,bundle,com.genuitec.eclipse.blue.was6portal,8.5.0.me201003121946,"com.genuitec.eclipse.blue.was6portal",1299496352687
started,bundle,com.genuitec.eclipse.blue.websphere5,8.5.0.me201003121946,"com.genuitec.eclipse.blue.websphere5",1299496352687
started,bundle,com.genuitec.eclipse.blue.websphere6,8.5.0.me201003121946,"com.genuitec.eclipse.blue.websphere6",1299496352703
started,bundle,com.genuitec.eclipse.blue.websphere61,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere61",1299496352718
started,bundle,com.genuitec.eclipse.blue.websphere7,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere7",1299496352734
started,bundle,com.genuitec.eclipse.derby,8.5.0.me201003052220,"com.genuitec.eclipse.derby",1299496352750
started,bundle,com.genuitec.eclipse.easie.geronimo1,8.5.0.me201003190322,"com.genuitec.eclipse.easie.geronimo1",1299496352765
started,bundle,com.genuitec.eclipse.easie.geronimo2,8.5.0.me201003121946,"com.genuitec.eclipse.easie.geronimo2",1299496352781
started,bundle,com.genuitec.eclipse.easie.jboss,8.5.0.me201003190322,"com.genuitec.eclipse.easie.jboss",1299496352781
started,bundle,com.genuitec.eclipse.easie.jboss2,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss2",1299496352796
started,bundle,com.genuitec.eclipse.easie.jboss3,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss3",1299496352796
started,bundle,com.genuitec.eclipse.easie.jboss4,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss4",1299496352812
started,bundle,com.genuitec.eclipse.easie.jboss5,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss5",1299496352828
started,bundle,com.genuitec.eclipse.easie.jboss6,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss6",1299496352828
started,bundle,com.genuitec.eclipse.easie.jetty,8.5.0.me201003190322,"com.genuitec.eclipse.easie.jetty",1299496352843
started,bundle,com.genuitec.eclipse.easie.jetty4,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jetty4",1299496352843
started,bundle,com.genuitec.eclipse.easie.jetty5,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jetty5",1299496352859
started,bundle,com.genuitec.eclipse.easie.jetty6,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jetty6",1299496352859
started,bundle,com.genuitec.eclipse.easie.jetty7,8.5.0.me201003231033,"com.genuitec.eclipse.easie.jetty7",1299496352875
started,bundle,com.genuitec.eclipse.easie.jonas,8.5.0.me201003190322,"com.genuitec.eclipse.easie.jonas",1299496352875
started,bundle,com.genuitec.eclipse.easie.jonas3,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jonas3",1299496352890
started,bundle,com.genuitec.eclipse.easie.jonas4,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jonas4",1299496352890
