what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.genuitec.eclipse.blue.websphere5,8.5.0.me201003121946,"com.genuitec.eclipse.blue.websphere5",1299495280609
stopped,bundle,com.genuitec.eclipse.blue.websphere6,8.5.0.me201003121946,"com.genuitec.eclipse.blue.websphere6",1299495280609
stopped,bundle,com.genuitec.eclipse.blue.websphere61,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere61",1299495280609
stopped,bundle,com.genuitec.eclipse.blue.websphere7,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere7",1299495280609
stopped,bundle,com.genuitec.eclipse.blue.websphere,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere",1299495280609
stopped,bundle,com.genuitec.eclipse.export.wizard,8.5.0.me201003052220,"com.genuitec.eclipse.export.wizard",1299495280609
stopped,bundle,com.genuitec.eclipse.javascript.iedebugger,8.5.0.me201003052220,"com.genuitec.eclipse.javascript.iedebugger",1299495280609
stopped,bundle,com.genuitec.eclipse.struts2,8.5.0.me201003121946,"com.genuitec.eclipse.struts2",1299495280609
stopped,bundle,com.genuitec.eclipse.visualvm.server,8.5.0.me201003121946,"com.genuitec.eclipse.visualvm.server",1299495280609
stopped,bundle,com.genuitec.eclipse.ast.deploy.core,8.5.0.me201003232017,"com.genuitec.eclipse.ast.deploy.core",1299495280609
stopped,bundle,com.genuitec.eclipse.jsf.designer,8.5.0.me201003250241,"com.genuitec.eclipse.jsf.designer",1299495280609
stopped,bundle,com.genuitec.myeclipse.icefaces,8.5.0.me201003121946,"com.genuitec.myeclipse.icefaces",1299495280609
stopped,bundle,org.springframework.ide.eclipse.webflow.mylyn,2.2.0.me201003052220,"org.springframework.ide.eclipse.webflow.mylyn",1299495280609
stopped,bundle,com.genuitec.eclipse.persistence.jpa,8.5.0.me201003052220,"com.genuitec.eclipse.persistence.jpa",1299495280625
stopped,bundle,com.genuitec.eclipse.springframework,8.5.0.me201003052220,"com.genuitec.eclipse.springframework",1299495280625
stopped,bundle,org.springframework.ide.eclipse.webflow.ui,2.2.0.me201003052220,"org.springframework.ide.eclipse.webflow.ui",1299495280625
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.graph,2.2.0.me201003052220,"org.springframework.ide.eclipse.webflow.ui.graph",1299495280625
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.2.0.me201003052220,"org.springframework.ide.eclipse.webflow.ui.editor",1299495280625
stopped,bundle,org.springframework.ide.eclipse.webflow.core,2.2.0.me201003052220,"org.springframework.ide.eclipse.webflow.core",1299495280625
stopped,bundle,com.genuitec.eclipse.jsf,8.5.0.me201003231033,"com.genuitec.eclipse.jsf",1299495280625
stopped,bundle,com.genuitec.eclipse.struts,8.5.0.me201003160859,"com.genuitec.eclipse.struts",1299495280625
stopped,bundle,com.genuitec.eclipse.aspphp.ui,8.5.0.me201003052220,"com.genuitec.eclipse.aspphp.ui",1299495280625
stopped,bundle,com.genuitec.eclipse.webdesigner3,8.5.0.me201003231033,"com.genuitec.eclipse.webdesigner3",1299495280625
stopped,bundle,com.genuitec.eclipse.cross.easystruts.eclipse,8.5.0.me201003101716,"com.genuitec.eclipse.cross.easystruts.eclipse",1299495280625
stopped,bundle,com.genuitec.eclipse.hibernate,8.5.0.me201003212033,"com.genuitec.eclipse.hibernate",1299495280625
