what,kind,bundleId,bundleVersion,description,time
started,bundle,com.genuitec.eclipse.ast.deploy.core,8.5.0.me201003232017,"com.genuitec.eclipse.ast.deploy.core",1299495183984
started,bundle,com.genuitec.eclipse.blue.websphere,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere",1299495184000
started,bundle,com.genuitec.eclipse.blue.was61portal,8.5.0.me201003161829,"com.genuitec.eclipse.blue.was61portal",1299495184000
started,bundle,com.genuitec.eclipse.blue.was6portal,8.5.0.me201003121946,"com.genuitec.eclipse.blue.was6portal",1299495184031
started,bundle,com.genuitec.eclipse.blue.websphere5,8.5.0.me201003121946,"com.genuitec.eclipse.blue.websphere5",1299495184046
started,bundle,com.genuitec.eclipse.blue.websphere6,8.5.0.me201003121946,"com.genuitec.eclipse.blue.websphere6",1299495184062
started,bundle,com.genuitec.eclipse.blue.websphere61,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere61",1299495184078
started,bundle,com.genuitec.eclipse.blue.websphere7,8.5.0.me201003250241,"com.genuitec.eclipse.blue.websphere7",1299495184078
started,bundle,com.genuitec.eclipse.derby,8.5.0.me201003052220,"com.genuitec.eclipse.derby",1299495184093
started,bundle,com.genuitec.eclipse.easie.geronimo1,8.5.0.me201003190322,"com.genuitec.eclipse.easie.geronimo1",1299495184109
started,bundle,com.genuitec.eclipse.easie.geronimo2,8.5.0.me201003121946,"com.genuitec.eclipse.easie.geronimo2",1299495184125
started,bundle,com.genuitec.eclipse.easie.jboss,8.5.0.me201003190322,"com.genuitec.eclipse.easie.jboss",1299495184125
started,bundle,com.genuitec.eclipse.easie.jboss2,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss2",1299495184171
started,bundle,com.genuitec.eclipse.easie.jboss3,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss3",1299495184171
started,bundle,com.genuitec.eclipse.easie.jboss4,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss4",1299495184203
started,bundle,com.genuitec.eclipse.easie.jboss5,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss5",1299495184203
started,bundle,com.genuitec.eclipse.easie.jboss6,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jboss6",1299495184218
started,bundle,com.genuitec.eclipse.easie.jetty,8.5.0.me201003190322,"com.genuitec.eclipse.easie.jetty",1299495184234
started,bundle,com.genuitec.eclipse.easie.jetty4,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jetty4",1299495184250
started,bundle,com.genuitec.eclipse.easie.jetty5,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jetty5",1299495184281
started,bundle,com.genuitec.eclipse.easie.jetty6,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jetty6",1299495184296
started,bundle,com.genuitec.eclipse.easie.jetty7,8.5.0.me201003231033,"com.genuitec.eclipse.easie.jetty7",1299495184296
started,bundle,com.genuitec.eclipse.easie.jonas,8.5.0.me201003190322,"com.genuitec.eclipse.easie.jonas",1299495184312
started,bundle,com.genuitec.eclipse.easie.jonas3,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jonas3",1299495184312
started,bundle,com.genuitec.eclipse.easie.jonas4,8.5.0.me201003121946,"com.genuitec.eclipse.easie.jonas4",1299495184328
